iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita
NLD,Europe,Netherlands,2021/4/17,1397533,8288,7557.286,16931,31,21.429,81379.22,482.615,440.065,985.903,1.805,1.248,4374575,3369018,1005557,75,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/4/18,1406038,8505,7598.286,16943,12,20.714,81874.472,495.251,442.453,986.601,0.699,1.206,,,,75,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/4/19,1413157,7119,7661.714,16965,22,21,82289.016,414.544,446.146,987.883,1.281,1.223,,,,75,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/4/20,1419983,6826,7681.429,16992,27,20.429,82686.498,397.482,447.294,989.455,1.572,1.19,,,,75,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/4/21,1428455,8472,8121.143,17010,18,19.286,83179.828,493.33,472.899,990.503,1.048,1.123,,,,75,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/4/22,1438066,9611,8246,17029,19,20.143,83739.482,559.655,480.17,991.609,1.106,1.173,,,,75,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/4/23,1447278,9212,8290.429,17043,14,20.429,84275.903,536.421,482.757,992.425,0.815,1.19,,,,75,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/4/24,1455339,8061,8258,17065,22,19.143,84745.3,469.397,480.869,993.706,1.281,1.115,5027691,3903930,1132648,75,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/4/25,1463352,8013,8187.714,17076,11,19,85211.902,466.602,476.776,994.346,0.641,1.106,,,,75,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/4/26,1469557,6205,8057.143,17089,13,17.714,85573.223,361.321,469.172,995.103,0.757,1.032,,,,71.3,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/4/27,1474894,5337,7844.429,17120,31,18.286,85884,310.777,456.786,996.908,1.805,1.065,,,,71.3,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/4/28,1483549,8655,7870.571,17131,11,17.286,86387.986,503.986,458.308,997.549,0.641,1.007,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/4/29,1490820,7271,7536.286,17151,20,17.429,86811.381,423.395,438.843,998.713,1.165,1.015,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/4/30,1498582,7762,7329.143,17175,24,18.857,87263.367,451.986,426.781,1000.111,1.398,1.098,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/1,1504337,5755,6999.714,17196,21,18.714,87598.484,335.117,407.598,1001.334,1.223,1.09,5714477,4498088,1264900,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/2,1509845,5508,6641.857,17199,3,17.571,87919.218,320.734,386.759,1001.509,0.175,1.023,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/3,1519042,9197,7069.286,17216,17,18.143,88454.765,535.547,411.649,1002.498,0.99,1.056,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/4,1526767,7725,7410.429,17248,32,18.286,88904.597,449.832,431.514,1004.362,1.863,1.065,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/5,1534043,7276,7213.429,17272,24,20.143,89328.283,423.686,420.042,1005.759,1.398,1.173,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/6,1540836,6793,7145.143,17296,24,20.714,89723.844,395.561,416.066,1007.157,1.398,1.206,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/7,1548320,7484,7105.429,17317,21,20.286,90159.642,435.798,413.754,1008.38,1.223,1.181,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/8,1555729,7409,7341.714,17346,29,21.429,90591.072,431.431,427.513,1010.068,1.689,1.248,6558428,5068008,1585900,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/9,1562282,6553,7491,17350,4,21.571,90972.658,381.585,436.206,1010.301,0.233,1.256,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/10,1568143,5861,7014.429,17367,17,21.571,91313.947,341.29,408.455,1011.291,0.99,1.256,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/11,1573666,5523,6699.857,17410,43,23.143,91635.555,321.608,390.137,1013.795,2.504,1.348,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/12,1580026,6360,6569,17426,16,22,92005.902,370.347,382.517,1014.727,0.932,1.281,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/13,1586039,6013,6457.571,17440,14,20.571,92356.043,350.141,376.028,1015.542,0.815,1.198,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/14,1591559,5520,6177,17450,10,19,92677.476,321.433,359.691,1016.124,0.582,1.106,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/15,1596010,4451,5754.429,17463,13,16.714,92936.66,259.185,335.084,1016.881,0.757,0.973,7566732,5759842,1931289,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/16,1600446,4436,5452,17476,13,18,93194.971,258.311,317.473,1017.638,0.757,1.048,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/17,1603285,2839,5020.286,17483,7,16.571,93360.288,165.317,292.334,1018.046,0.408,0.965,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/18,1608626,5341,4994.286,17500,17,12.857,93671.298,311.01,290.82,1019.036,0.99,0.749,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/19,1613194,4568,4738.286,17515,15,12.714,93937.295,265.997,275.913,1019.909,0.873,0.74,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/20,1617846,4652,4543.857,17533,18,13.286,94208.184,270.889,264.592,1020.958,1.048,0.774,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/21,1622004,4158,4349.286,17545,12,13.571,94450.307,242.123,253.262,1021.656,0.699,0.79,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/22,1625166,3162,4165.143,17564,19,14.429,94634.432,184.125,242.539,1022.763,1.106,0.84,8599377,6269539,2471964,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/23,1628598,3432,4021.714,17571,7,13.571,94834.28,199.848,234.187,1023.17,0.408,0.79,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/24,1631288,2690,4000.429,17581,10,14,94990.92,156.64,232.947,1023.753,0.582,0.815,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/25,1633770,2482,3592,17594,13,13.429,95135.449,144.528,209.164,1024.51,0.757,0.782,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/26,1636532,2762,3334,17604,10,12.714,95296.281,160.833,194.141,1025.092,0.582,0.74,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/27,1639870,3338,3146.286,17620,16,12.429,95490.655,194.374,183.21,1026.024,0.932,0.724,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/28,1643729,3859,3103.571,17635,15,12.857,95715.367,224.712,180.723,1026.897,0.873,0.749,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/29,1647110,3381,3134.857,17643,8,11.286,95912.245,196.878,182.545,1027.363,0.466,0.657,9609653,6760825,3089172,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/30,1649832,2722,3033.429,17649,6,11.143,96070.749,158.504,176.638,1027.712,0.349,0.649,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/5/31,1651874,2042,2940.857,17651,2,10,96189.656,118.907,171.248,1027.829,0.116,0.582,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/1,1654213,2339,2920.429,17660,9,9.429,96325.857,136.201,170.058,1028.353,0.524,0.549,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/2,1656715,2502,2883.286,17672,12,9.714,96471.55,145.693,167.896,1029.052,0.699,0.566,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/3,1659465,2750,2799.286,17686,14,9.429,96631.684,160.134,163.004,1029.867,0.815,0.549,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/4,1661853,2388,2589.143,17694,8,8.429,96770.739,139.055,150.767,1030.333,0.466,0.491,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/5,1663991,2138,2411.571,17703,9,8.571,96895.236,124.497,140.427,1030.857,0.524,0.499,10793694,7340978,3842350,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/6,1665529,1538,2242.429,17707,4,8.286,96984.795,89.559,130.578,1031.09,0.233,0.482,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/7,1666911,1382,2148.143,17710,3,8.429,97065.27,80.475,125.088,1031.264,0.175,0.491,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/8,1668341,1430,2018.286,17725,15,9.286,97148.539,83.27,117.526,1032.138,0.873,0.541,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/9,1670063,1722,1906.857,17730,5,8.286,97248.813,100.273,111.037,1032.429,0.291,0.482,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/10,1671632,1569,1738.143,17736,6,7.143,97340.176,91.364,101.213,1032.778,0.349,0.416,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/11,1673016,1384,1594.714,17739,3,6.429,97420.768,80.591,92.861,1032.953,0.175,0.374,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/12,1674225,1209,1462,17740,1,5.286,97491.168,70.401,85.133,1033.011,0.058,0.308,12452594,8358467,4532692,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/13,1675266,1041,1391,17742,2,5,97551.787,60.618,80.999,1033.128,0.116,0.291,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/14,1676128,862,1316.714,17746,4,5.143,97601.981,50.195,76.673,1033.361,0.233,0.299,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/15,1677171,1043,1261.429,17747,1,3.143,97662.716,60.735,73.454,1033.419,0.058,0.183,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/16,1678198,1027,1162.143,17751,4,3,97722.519,59.803,67.672,1033.652,0.233,0.175,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/17,1679269,1071,1091,17754,3,2.571,97784.884,62.365,63.53,1033.827,0.175,0.15,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/18,1680160,891,1020.571,17755,1,2.286,97836.767,51.883,59.429,1033.885,0.058,0.133,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/19,1680852,692,946.714,17758,3,2.571,97877.063,40.296,55.128,1034.059,0.175,0.15,13868132,9102354,5224431,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/20,1681553,701,898.143,17758,0,2.286,97917.882,40.82,52.299,1034.059,0,0.133,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/21,1682117,564,855.571,17759,1,1.857,97950.725,32.842,49.82,1034.118,0.058,0.108,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/22,1682810,693,805.571,17762,3,2.143,97991.078,40.354,46.909,1034.292,0.175,0.125,,,,67.59,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/23,1683465,655,752.429,17766,4,2.143,98029.219,38.141,43.814,1034.525,0.233,0.125,,,,62.04,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/24,1684174,709,700.714,17768,2,2,98070.505,41.286,40.803,1034.642,0.116,0.116,,,,62.04,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/25,1684822,648,666,17773,5,2.571,98108.238,37.733,38.782,1034.933,0.291,0.15,,,,62.04,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/26,1685374,552,646,17773,0,2.143,98140.382,32.143,37.617,1034.933,0,0.125,15299794,9919573,5921781,32.41,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/27,1685872,498,617,17774,1,2.286,98169.381,28.999,35.928,1034.991,0.058,0.133,,,,32.41,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/28,1686441,569,617.714,17774,0,2.143,98202.514,33.133,35.97,1034.991,0,0.125,,,,32.41,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/29,1686980,539,595.714,17778,4,2.286,98233.9,31.386,34.689,1035.224,0.233,0.133,,,,32.41,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/6/30,1687618,638,593.286,17778,0,1.714,98271.051,37.151,34.547,1035.224,0,0.1,,,,32.41,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/1,1688443,825,609.857,17781,3,1.857,98319.091,48.04,35.512,1035.399,0.175,0.108,,,,32.41,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/2,1689384,941,651.714,17788,7,2.143,98373.886,54.795,37.95,1035.806,0.408,0.125,,,,32.41,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/3,1690511,1127,733.857,17789,1,2.286,98439.512,65.626,42.733,1035.865,0.058,0.133,16772641,10860635,6584531,32.41,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/4,1691726,1215,836.286,17789,0,2.143,98510.263,70.75,48.697,1035.865,0,0.125,,,,32.41,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/5,1693252,1526,973,17790,1,2.286,98599.123,88.86,56.658,1035.923,0.058,0.133,,,,32.41,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/6,1695464,2212,1212,17791,1,1.857,98727.929,128.806,70.576,1035.981,0.058,0.108,,,,32.41,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/7,1699112,3648,1642,17794,3,2.286,98940.354,212.425,95.615,1036.156,0.175,0.133,,,,32.41,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/8,1704544,5432,2300.143,17796,2,2.143,99256.663,316.309,133.939,1036.272,0.116,0.125,,,,32.41,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/9,1711470,6926,3155.143,17798,2,1.429,99659.968,403.305,183.726,1036.389,0.116,0.083,,,,32.41,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/10,1721758,10288,4463.857,17799,1,1.429,100259.045,599.077,259.933,1036.447,0.058,0.083,18018849,11690909,7069646,36.11,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/11,1731076,9318,5621.429,17799,0,1.429,100801.638,542.593,327.339,1036.447,0,0.083,,,,36.11,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/12,1739520,8444,6609.714,17800,1,1.429,101293.337,491.699,384.888,1036.505,0.058,0.083,,,,36.11,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/13,1747350,7830,7412.286,17803,3,1.714,101749.283,455.946,431.622,1036.68,0.175,0.1,,,,36.11,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/14,1757782,10432,8381.429,17804,1,1.429,102356.745,607.462,488.056,1036.738,0.058,0.083,,,,36.11,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/15,1768761,10979,9173.857,17807,3,1.571,102996.059,639.314,534.199,1036.913,0.175,0.092,,,,36.11,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/16,1780058,11297,9798.286,17809,2,1.571,103653.89,657.831,570.56,1037.029,0.116,0.092,,,,36.11,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/17,1791099,11041,9905.857,17809,0,1.429,104296.815,642.924,576.824,1037.029,0,0.083,19121039,11918451,7958252,36.11,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/18,1801234,10135,10022.571,17810,1,1.571,104886.982,590.167,583.621,1037.087,0.058,0.092,,,,36.11,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/19,1810121,8887,10085.857,17812,2,1.714,105404.477,517.496,587.306,1037.204,0.116,0.1,,,,36.11,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/20,1816830,6709,9925.714,17817,5,2,105795.147,390.669,577.981,1037.495,0.291,0.116,,,,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/21,1823735,6905,9421.857,17820,3,2.286,106197.229,402.082,548.641,1037.67,0.175,0.133,,,,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/22,1829971,6236,8744.286,17823,3,2.286,106560.355,363.126,509.185,1037.844,0.175,0.133,,,,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/23,1836366,6395,8044,17826,3,2.429,106932.74,372.385,468.407,1038.019,0.175,0.141,,,,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/24,1841644,5278,7220.714,17830,4,3,107240.081,307.341,420.467,1038.252,0.233,0.175,19971386,12113363,8622828,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/25,1846228,4584,6427.714,17834,4,3.429,107507.011,266.929,374.29,1038.485,0.233,0.2,,,,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/26,1850095,3867,5710.571,17835,1,3.286,107732.189,225.178,332.53,1038.543,0.058,0.191,,,,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/27,1854058,3963,5318.286,17838,3,3,107962.956,230.768,309.687,1038.718,0.175,0.175,,,,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/28,1857527,3469,4827.429,17846,8,3.714,108164.959,202.002,281.104,1039.184,0.466,0.216,,,,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/29,1861959,4432,4569.714,17849,3,3.714,108423.037,258.078,266.097,1039.358,0.175,0.216,,,,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/30,1865356,3397,4141.429,17855,6,4.143,108620.846,197.809,241.158,1039.708,0.349,0.241,,,,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/7/31,1868281,2925,3805.286,17861,6,4.429,108791.171,170.325,221.584,1040.057,0.349,0.258,20782157,12268322,9285945,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/8/1,1870585,2304,3479.571,17863,2,4.143,108925.334,134.163,202.618,1040.174,0.116,0.241,,,,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/8/2,1872679,2094,3226.286,17863,0,4,109047.269,121.935,187.869,1040.174,0,0.233,,,,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/8/3,1874917,2238,2979.857,17866,3,4,109177.589,130.32,173.519,1040.348,0.175,0.233,,,,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/8/4,1877704,2787,2882.429,17873,7,3.857,109339.878,162.289,167.846,1040.756,0.408,0.225,,,,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/8/5,1881105,3401,2735.143,17884,11,5,109537.92,198.042,159.269,1041.397,0.641,0.291,,,,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/8/6,1884045,2940,2669.857,17892,8,5.286,109709.118,171.198,155.467,1041.862,0.466,0.308,,,,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/8/7,1886463,2418,2597.429,17901,9,5.714,109849.92,140.802,151.25,1042.386,0.524,0.333,21610396,12360291,10027649,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/8/8,1888755,2292,2595.714,17903,2,5.714,109983.384,133.465,151.15,1042.503,0.116,0.333,,,,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/8/9,1890781,2026,2586,17905,2,6,110101.36,117.975,150.584,1042.619,0.116,0.349,,,,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/8/10,1892993,2212,2582.286,17915,10,7,110230.166,128.806,150.368,1043.202,0.582,0.408,,,,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/8/11,1895149,2156,2492.143,17925,10,7.429,110355.711,125.545,145.119,1043.784,0.582,0.433,,,,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/8/12,1897755,2606,2378.571,17932,7,6.857,110507.46,151.749,138.506,1044.192,0.408,0.399,,,,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/8/13,1900472,2717,2346.714,17939,7,6.714,110665.673,158.213,136.651,1044.599,0.408,0.391,,,,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/8/14,1902811,2339,2335.429,17946,7,6.429,110801.874,136.201,135.993,1045.007,0.408,0.374,22334883,12436783,10680183,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/8/15,1905085,2274,2332.857,17949,3,6.571,110934.291,132.416,135.844,1045.181,0.175,0.383,,,,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
NLD,Europe,Netherlands,2021/8/16,1907313,2228,2361.714,17955,6,7.143,111064.028,129.738,137.524,1045.531,0.349,0.416,,,,41.67,17173094,508.544,43.2,18.779,11.881,48472.545
